DOI,Titulo,Autores,Ano,Publicacao,Tipo,URL,Resumo
10.1145/3642975.3678962,Latency-Sensitive Service Chaining with Isolation Constraints,Yannick Carlinet; Nancy Perrot; Laurent Valeyre; Jean-Philippe Wary; Krzysztof Bocianiak; Wojciech Niewolski; Aleksandra Podlasek,2024,Proceedings of the 1st International Workshop on MetaOS for the Cloud-Edge-IoT Continuum,proceedings-article,https://doi.org/10.1145/3642975.3678962,
10.1145/3715014.3724055,Poster: Optimizing Radio Tomography with Edge Computing: A Low-Latency Approach for Human Detection,Michał Maj; Tomasz Rymarczyk; Michał Styła; Tomasz Cieplak; Damian Pliszczuk; Jakub Pizoń,2025,Proceedings of the 23rd ACM Conference on Embedded Networked Sensor Systems,proceedings-article,https://doi.org/10.1145/3715014.3724055,
10.1145/3665283.3665284,BraggHLS: High-Level Synthesis for Low-Latency Deep Neural Networks for Experimental Science,Maksim Levental; Arham Khan; Ryan Chard; Kazutomo Yoshii; Kyle Chard; Ian Foster,2024,14th International Symposium on Highly Efficient Accelerators and Reconfigurable Technologies (HEART 24)),proceedings-article,https://doi.org/10.1145/3665283.3665284,
10.1145/3651993,Impact of Haptic Feedback in High Latency Teleoperation for Space Applications,Joe Louca; Kerstin Eder; John Vrublevskis; Antonia Tzemanaki,2024,ACM Transactions on Human-Robot Interaction,journal-article,https://doi.org/10.1145/3651993,"Remote manipulation is a key enabler for upcoming space activities such as in-orbit servicing and manufacture (IOSM). However, due to the large distances involved, these systems encounter unavoidable signal delays, which can lead to poor performance and users adopting a disjointed, “move-and-wait” style of operation. We use a robot arm teleoperated with a haptic controller to test the impact of haptic feedback on delayed (up to 2.6 s: Earth-Moon communications) teleoperation performance for two example IOSM-style tasks. This user study showed that increased latency reduced performance in all metrics recorded. In real-time teleoperation, haptic feedback showed improvements in success rate, accuracy, contact force, velocity, and trust, but, of these, only the improvements to contact forces and moving velocity were also seen at higher latencies. Accuracy and trust improvements were lost, or even reversed, at higher latencies. Results varied between the two tasks, highlighting the need for further research into the range of task types to be encountered in teleoperated space activities. This study also provides a framework by which to explore how features other than haptic feedback can impact both performance and trust in delayed teleoperation."
10.1145/3774322,Proof-of-Execution: Low-Latency Consensus via Speculative Execution,Jelle Hellings; Suyash Gupta; Sajjad Rahnama; Junchao Chen; Celine Sana; Mohammad Sadoghi,2026,ACM Transactions on Database Systems,journal-article,https://doi.org/10.1145/3774322,"The introduction of Bitcoin fueled the development of blockchain-based resilient data management systems that are resilient against failures, enable federated data management, and can support data provenance. The key factor determining the performance of such resilient data management systems is the consensus protocol used by the system to replicate client transactions among all participants. Unfortunately, existing high-throughput consensus protocols are costly and impose significant latency on transaction processing, which rules out their usage in responsive high-performance data management systems. In this work, we improve on this situation by introducing the Proof-of-Execution consensus protocol ( PoE ), a consensus protocol designed for high-performance low-latency resilient data management. PoE introduces speculative execution , which minimizes latency by starting execution before consensus is reached, and PoE introduces proof-of-executions to guarantee successful execution to clients. Furthermore, PoE introduces a single-round check-commit protocol to reduce the overall communication costs of consensus. Hence, we believe that PoE is a promising step towards flexible general-purpose low-latency resilient data management systems."
10.1145/3718958.3750524,SaTE: Low-Latency Traffic Engineering for Satellite Networks,Hao Wu; Yizhan Han; Mohit Rajpal; Qizhen Zhang; Jingxian Wang,2025,Proceedings of the ACM SIGCOMM 2025 Conference,proceedings-article,https://doi.org/10.1145/3718958.3750524,
10.1145/3583740.3630267,On Balancing Latency and Quality of Edge-native Multi-view 3D Reconstruction,Xiaojie Zhang; Houchao Gan; Amitangshu Pal; Soumyabrata Dey; Saptarshi Debroy,2023,Proceedings of the Eighth ACM/IEEE Symposium on Edge Computing,proceedings-article,https://doi.org/10.1145/3583740.3630267,
10.1145/3695053.3731074,"CORD: Low-Latency, Bandwidth-Efficient and Scalable Release Consistency via Directory Ordering",Yanpeng Yu; Nicolai Oswald; Anurag Khandelwal,2025,Proceedings of the 52nd Annual International Symposium on Computer Architecture,proceedings-article,https://doi.org/10.1145/3695053.3731074,
10.1145/3671016.3671392,Reduce Detection Latency of YOLOv5 to Prevent Real-Time Tracking Failures for Lightweight Robots,Jianxin Xue; Husheng Chen; Yaohua Hu; Minyu Chen; Ling-I Wu; Xi Chang,2024,Proceedings of the 15th Asia-Pacific Symposium on Internetware,proceedings-article,https://doi.org/10.1145/3671016.3671392,
10.1145/3721145.3734530,EDAN: Towards Understanding Memory Parallelism and Latency Sensitivity in HPC,Siyuan Shen; Mikhail Khalilov; Lukas Gianinazzi; Timo Schneider; Marcin Chrapek; Jai Dayal; Manisha Gajbe; Robert Wisniewski; Torsten Hoefler,2025,Proceedings of the 39th ACM International Conference on Supercomputing,proceedings-article,https://doi.org/10.1145/3721145.3734530,
10.1145/3719027.3765185,VillainNet: Targeted Poisoning Attacks Against SuperNets Along the Accuracy-Latency Pareto Frontier,David Oygenblik; Abhinav Vemulapalli; Animesh Agrawal; Debopam Sanyal; Alexey Tumanov; Brendan Saltaformaggio,2025,Proceedings of the 2025 ACM SIGSAC Conference on Computer and Communications Security,proceedings-article,https://doi.org/10.1145/3719027.3765185,
10.1145/3652988.3696198,Estuary: A Framework For Building Multimodal Low-Latency Real-Time Socially Interactive Agents,Spencer Lin; Basem Rizk; Miru Jun; Andy Artze; Caitlín Sullivan; Sharon Mozgai; Scott Fisher,2024,Proceedings of the ACM International Conference on Intelligent Virtual Agents,proceedings-article,https://doi.org/10.1145/3652988.3696198,
10.1145/3695794.3695806,Measuring Data Access Latency in Large CPU Caches,Shaotong Sun; Yifan Zhu; Xingzhi Ye; Chen Ding,2024,Proceedings of the International Symposium on Memory Systems,proceedings-article,https://doi.org/10.1145/3695794.3695806,
10.1145/3773274.3774269,Modeling Anomaly Detection in Cloud Services: Analysis of the Properties that Impact Latency and Resource Consumption,Gabriel Job Antunes Grabher; Fumio Machida; Thomas Ropars,2025,Proceedings of the 18th IEEE/ACM International Conference on Utility and Cloud Computing,proceedings-article,https://doi.org/10.1145/3773274.3774269,
10.1145/3583060.3583170,TailWAG: Tail Latency Workload Analysis and Generation,Heng Zhuo; Mikko Herman Lipasti,2023,Proceedings of the 5th International Workshop on Benchmarking in the Data Center,proceedings-article,https://doi.org/10.1145/3583060.3583170,
10.1145/3734477.3734722,Assessing the Latency of Network Layer Security in 5G Networks,Sotiris Michaelides; Jonathan Mucke; Martin Henze,2025,18th ACM Conference on Security and Privacy in Wireless and Mobile Networks,proceedings-article,https://doi.org/10.1145/3734477.3734722,
10.1145/3838190,Janus: Realizing Practical Operator Parallelism for Latency-Sensitive DNN Inference on GPUs,Yifeng Zhang; Haoxuan Ma; Yuxing Long; Lan Gao; Weigong Zhang; Rui Wang,2026,ACM Transactions on Architecture and Code Optimization,journal-article,https://doi.org/10.1145/3838190,"With the growing deployment of Deep Neural Networks (DNNs) in latency-critical services, optimizing inference efficiency on GPUs has become crucial. While exploiting operator parallelism offers a promising avenue to accelerate inference and improve hardware utilization, existing approaches often overlook two critical factors: hardware resource constraints and latency heterogeneity across operators. This oversight creates a significant discrepancy between the intended schedule and actual runtime behavior, severely degrading inference performance and GPU utilization. To address this, we propose Janus, a novel resource- and latency-aware operator scheduling framework to enable efficient and practical operator parallelism for DNN inference on GPUs. Janus introduces an effective stream allocation mechanism that fully incorporates operator resource constraints and latency heterogeneity. Specifically, it classifies operators into distinct priority levels and leverages the CUDA stream priority mechanism to map them to corresponding streams. By doing so, Janus achieves highly efficient operator parallelism by ensuring that the high-efficiency schedule is faithfully executed at runtime, while simultaneously enabling the hardware scheduler to adaptively scavenge transiently idle resources. We implement a prototype of Janus in PyTorch and conduct comprehensive evaluations using eight representative DNN models on both NVIDIA RTX A5000 and H800 GPUs. Experimental results show that with only a minimal one-time profiling overhead of mere seconds, Janus achieves average inference speedups of 2.13 × and 3.41 × over PyTorch on the RTX A5000 and H800 GPUs, respectively. Compared to Opara, a state-of-the-art operator-level scheduling framework, Janus further delivers average speedups of 1.20 × (RTX A5000) and 1.11 × (H800). Moreover, Janus improves GPU utilization. On the RTX A5000, it achieves 1.16 × the SM occupancy and 1.10 × the SM active rate of Opara on average, which exhibits the highest resource utilization among all baselines."
10.1145/3789514.3792047,Neural Architecture Search for Latency Constrained DNNs,Jinghua Yan; Sina Mahdipour Saravani; Xuecen Zhang; Vipin Chaudhary; Gerald Sabin; Ponnuswamy Sadayappan,2026,Proceedings of the 27th International Workshop on Mobile Computing Systems and Applications,proceedings-article,https://doi.org/10.1145/3789514.3792047,
10.1145/3586183.3606749,Structured Light Speckle: Joint Ego-Centric Depth Estimation and Low-Latency Contact Detection via Remote Vibrometry,Paul Streli; Jiaxi Jiang; Juliete Rossie; Christian Holz,2023,Proceedings of the 36th Annual ACM Symposium on User Interface Software and Technology,proceedings-article,https://doi.org/10.1145/3586183.3606749,
10.1145/3665283.3665296,Latency-Accurate Models for Software Programmable Streaming Coarse-Grained Reconfigurable Hardware Architectures,Elias Barbudo; Thierry Grandpierre; Eva Dokladalova,2024,14th International Symposium on Highly Efficient Accelerators and Reconfigurable Technologies (HEART 24)),proceedings-article,https://doi.org/10.1145/3665283.3665296,
10.1145/3590140.3629110,PrimCast,Leandro Pacheco; Paulo Coelho; Fernando Pedone,2023,Proceedings of the 24th International Middleware Conference on ZZZ,proceedings-article,https://doi.org/10.1145/3590140.3629110,
10.1145/3736412,Reaction Latency Analysis of Message Synchronization in Edge-assisted Autonomous Driving,Reza Jafarpourmarzouni; FNU Sumaiya; Ruoxiang Li; Nan Guan; Guang Wang; Peipei Zhou; Zheng Dong,2025,ACM Transactions on Embedded Computing Systems,journal-article,https://doi.org/10.1145/3736412,"In the realm of connected autonomous vehicles, the integration of data from both onboard and edge sensors is vital for environmental perception and navigation. However, the fusion of this sensor data faces challenges due to timestamp disparities, particularly when edge devices are involved. The Robotic Operating System (ROS) addresses this with synchronization policies like Approximate and Exact Time, along with the newer Synchronizing the Earliest Arrival Messages (SEAM). Understanding SEAM’s performance in edge-assisted environments is crucial yet under-explored. This paper presents a comprehensive analysis of SEAM synchronization within ROS. Our study focuses on critical latency metrics for ROS message synchronization in edge-assisted autonomous driving. Specifically, we analyze two key latency metrics, the passing latency and reaction latency, which are needed to analyze the end-to-end delay and reaction time on the system level. We conduct experiments under different settings to evaluate the precision of our proposed latency upper bounds against the maximum experimental latency in simulation."
